,metabolite_id,metabolite_name_x,cross_feeeding_health,produced_by_health,consumed_by_health,produced_count_health,consumed_count_health,MES_health,metabolite_name_y,cross_feeeding_CRC,produced_by_CRC,consumed_by_CRC,produced_count_CRC,consumed_count_CRC,MES_CRC,MES_diff
314,malt_medium,Maltose,True,"['Faecalibacterium', 'Bacteroides', 'Eubacterium', 'Parabacteroides', 'Streptococcus', 'Roseburia']","['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Klebsiella', 'Prevotella', 'Escherichia', 'Collinsella', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Eubacterium', 'Parabacteroides', 'Streptococcus', 'Roseburia', 'Lachnospiraceae']",6.0,19.0,9.12,Maltose,True,"['Eubacterium', 'Bacteroides', 'Roseburia', 'Faecalibacterium', 'Parabacteroides', 'Streptococcus']","['Dorea', 'Eubacterium', 'Escherichia', 'Paraprevotella', 'Clostridium', 'Collinsella', 'Lachnospiraceae', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Prevotella', 'Klebsiella', 'Parabacteroides', 'Barnesiella', 'Coprococcus', 'Streptococcus']",6.0,21.0,9.333333333333334,-0.2133333333333347
248,MGlcn77_rl_medium,released mucin-type O-glycan No 77,True,"['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']",8.0,16.0,10.666666666666666,released mucin-type O-glycan No 77,True,"['Paraprevotella', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']","['Dorea', 'Escherichia', 'Paraprevotella', 'Clostridium', 'Lachnospiraceae', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella', 'Coprococcus']",8.0,17.0,10.88,-0.2133333333333347
247,MGlcn101_rl_medium,released mucin-type O-glycan No 101,True,"['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']",8.0,16.0,10.666666666666666,released mucin-type O-glycan No 101,True,"['Paraprevotella', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']","['Dorea', 'Escherichia', 'Paraprevotella', 'Clostridium', 'Lachnospiraceae', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella', 'Coprococcus']",8.0,17.0,10.88,-0.2133333333333347
246,MGlcn69_medium,mucin-type O-glycan No 69,True,"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']",16.0,8.0,10.666666666666666,mucin-type O-glycan No 69,True,"['Dorea', 'Escherichia', 'Paraprevotella', 'Clostridium', 'Lachnospiraceae', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella', 'Coprococcus']","['Paraprevotella', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']",17.0,8.0,10.88,-0.2133333333333347
245,MGlcn66_rl_medium,released mucin-type O-glycan No 66,True,"['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']",8.0,16.0,10.666666666666666,released mucin-type O-glycan No 66,True,"['Paraprevotella', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']","['Dorea', 'Escherichia', 'Paraprevotella', 'Clostridium', 'Lachnospiraceae', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella', 'Coprococcus']",8.0,17.0,10.88,-0.2133333333333347
244,MGlcn65_rl_medium,released mucin-type O-glycan No 65,True,"['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']",8.0,16.0,10.666666666666666,released mucin-type O-glycan No 65,True,"['Paraprevotella', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']","['Dorea', 'Escherichia', 'Paraprevotella', 'Clostridium', 'Lachnospiraceae', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella', 'Coprococcus']",8.0,17.0,10.88,-0.2133333333333347
243,MGlcn58_rl_medium,released mucin-type O-glycan No 58,True,"['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']",8.0,16.0,10.666666666666666,released mucin-type O-glycan No 58,True,"['Paraprevotella', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']","['Dorea', 'Escherichia', 'Paraprevotella', 'Clostridium', 'Lachnospiraceae', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella', 'Coprococcus']",8.0,17.0,10.88,-0.2133333333333347
242,MGlcn57_rl_medium,released mucin-type O-glycan No 57,True,"['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']",8.0,16.0,10.666666666666666,released mucin-type O-glycan No 57,True,"['Paraprevotella', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']","['Dorea', 'Escherichia', 'Paraprevotella', 'Clostridium', 'Lachnospiraceae', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella', 'Coprococcus']",8.0,17.0,10.88,-0.2133333333333347
241,MGlcn55_medium,mucin-type O-glycan No 55,True,"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']",16.0,8.0,10.666666666666666,mucin-type O-glycan No 55,True,"['Dorea', 'Escherichia', 'Paraprevotella', 'Clostridium', 'Lachnospiraceae', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella', 'Coprococcus']","['Paraprevotella', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']",17.0,8.0,10.88,-0.2133333333333347
240,MGlcn100_rl_medium,released mucin-type O-glycan No 100,True,"['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']",8.0,16.0,10.666666666666666,released mucin-type O-glycan No 100,True,"['Paraprevotella', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']","['Dorea', 'Escherichia', 'Paraprevotella', 'Clostridium', 'Lachnospiraceae', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella', 'Coprococcus']",8.0,17.0,10.88,-0.2133333333333347
239,MGlcn48_rl_medium,released mucin-type O-glycan No 48,True,"['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']",8.0,16.0,10.666666666666666,released mucin-type O-glycan No 48,True,"['Paraprevotella', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']","['Dorea', 'Escherichia', 'Paraprevotella', 'Clostridium', 'Lachnospiraceae', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella', 'Coprococcus']",8.0,17.0,10.88,-0.2133333333333347
226,MGlcn115_rl_medium,released mucin-type O-glycan No 115,True,"['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']",8.0,16.0,10.666666666666666,released mucin-type O-glycan No 115,True,"['Paraprevotella', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']","['Dorea', 'Escherichia', 'Paraprevotella', 'Clostridium', 'Lachnospiraceae', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella', 'Coprococcus']",8.0,17.0,10.88,-0.2133333333333347
238,MGlcn31_rl_medium,released mucin-type O-glycan No 31,True,"['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']",8.0,16.0,10.666666666666666,released mucin-type O-glycan No 31,True,"['Paraprevotella', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']","['Dorea', 'Escherichia', 'Paraprevotella', 'Clostridium', 'Lachnospiraceae', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella', 'Coprococcus']",8.0,17.0,10.88,-0.2133333333333347
236,MGlcn25_rl_medium,released mucin-type O-glycan No 25,True,"['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']",8.0,16.0,10.666666666666666,released mucin-type O-glycan No 25,True,"['Paraprevotella', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']","['Dorea', 'Escherichia', 'Paraprevotella', 'Clostridium', 'Lachnospiraceae', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella', 'Coprococcus']",8.0,17.0,10.88,-0.2133333333333347
235,MGlcn22_medium,mucin-type O-glycan No 22,True,"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']",16.0,8.0,10.666666666666666,mucin-type O-glycan No 22,True,"['Dorea', 'Escherichia', 'Paraprevotella', 'Clostridium', 'Lachnospiraceae', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella', 'Coprococcus']","['Paraprevotella', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']",17.0,8.0,10.88,-0.2133333333333347
234,MGlcn182_medium,mucin-type O-glycan No 182,True,"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']",16.0,8.0,10.666666666666666,mucin-type O-glycan No 182,True,"['Dorea', 'Escherichia', 'Paraprevotella', 'Clostridium', 'Lachnospiraceae', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella', 'Coprococcus']","['Paraprevotella', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']",17.0,8.0,10.88,-0.2133333333333347
233,MGlcn161_medium,mucin-type O-glycan No 161,True,"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']",16.0,8.0,10.666666666666666,mucin-type O-glycan No 161,True,"['Dorea', 'Escherichia', 'Paraprevotella', 'Clostridium', 'Lachnospiraceae', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella', 'Coprococcus']","['Paraprevotella', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']",17.0,8.0,10.88,-0.2133333333333347
232,MGlcn82_rl_medium,released mucin-type O-glycan No 82,True,"['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']",8.0,16.0,10.666666666666666,released mucin-type O-glycan No 82,True,"['Paraprevotella', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']","['Dorea', 'Escherichia', 'Paraprevotella', 'Clostridium', 'Lachnospiraceae', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella', 'Coprococcus']",8.0,17.0,10.88,-0.2133333333333347
231,MGlcn80_rl_medium,released mucin-type O-glycan No 80,True,"['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']",8.0,16.0,10.666666666666666,released mucin-type O-glycan No 80,True,"['Paraprevotella', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']","['Dorea', 'Escherichia', 'Paraprevotella', 'Clostridium', 'Lachnospiraceae', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella', 'Coprococcus']",8.0,17.0,10.88,-0.2133333333333347
230,MGlcn120_rl_medium,released mucin-type O-glycan No 120,True,"['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']",8.0,16.0,10.666666666666666,released mucin-type O-glycan No 120,True,"['Paraprevotella', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']","['Dorea', 'Escherichia', 'Paraprevotella', 'Clostridium', 'Lachnospiraceae', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella', 'Coprococcus']",8.0,17.0,10.88,-0.2133333333333347
229,MGlcn130_rl_medium,released mucin-type O-glycan No 130,True,"['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']",8.0,16.0,10.666666666666666,released mucin-type O-glycan No 130,True,"['Paraprevotella', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']","['Dorea', 'Escherichia', 'Paraprevotella', 'Clostridium', 'Lachnospiraceae', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella', 'Coprococcus']",8.0,17.0,10.88,-0.2133333333333347
228,MGlcn131_rl_medium,released mucin-type O-glycan No 131,True,"['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']",8.0,16.0,10.666666666666666,released mucin-type O-glycan No 131,True,"['Paraprevotella', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']","['Dorea', 'Escherichia', 'Paraprevotella', 'Clostridium', 'Lachnospiraceae', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella', 'Coprococcus']",8.0,17.0,10.88,-0.2133333333333347
227,MGlcn104_rl_medium,released mucin-type O-glycan No 104,True,"['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']",8.0,16.0,10.666666666666666,released mucin-type O-glycan No 104,True,"['Paraprevotella', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']","['Dorea', 'Escherichia', 'Paraprevotella', 'Clostridium', 'Lachnospiraceae', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella', 'Coprococcus']",8.0,17.0,10.88,-0.2133333333333347
237,MGlcn30_medium,mucin-type O-glycan No 30,True,"['Faecalibacterium', 'Barnesiella', 'Subdoligranulum', 'Megamonas', 'Bifidobacterium', 'Bacteroides', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Fusobacterium', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']","['Barnesiella', 'Bifidobacterium', 'Bacteroides', 'Ruminococcus', 'Parabacteroides', 'Roseburia', 'Lachnospiraceae', 'Akkermansia']",16.0,8.0,10.666666666666666,mucin-type O-glycan No 30,True,"['Dorea', 'Escherichia', 'Paraprevotella', 'Clostridium', 'Lachnospiraceae', 'Bacteroides', 'Fusobacterium', 'Subdoligranulum', 'Megamonas', 'Ruminococcus', 'Roseburia', 'Faecalibacterium', 'Bifidobacterium', 'Prevotella', 'Parabacteroides', 'Barnesiella', 'Coprococcus']","['Paraprevotella', 'Lachnospiraceae', 'Bacteroides', 'Ruminococcus', 'Roseburia', 'Bifidobacterium', 'Parabacteroides', 'Barnesiella']",17.0,8.0,10.88,-0.2133333333333347
423,xyl_D_medium,aldehydo-D-xylose,True,"['Bifidobacterium', 'Bacteroides', 'Eubacterium']","['Bifidobacterium', 'Bacteroides', 'Klebsiella', 'Prevotella', 'Escherichia', 'Dorea', 'Ruminococcus', 'Clostridium', 'Eubacterium', 'Parabacteroides']",3.0,10.0,4.615384615384615,aldehydo-D-xylose,True,"['Eubacterium', 'Bacteroides', 'Bifidobacterium']","['Dorea', 'Eubacterium', 'Escherichia', 'Paraprevotella', 'Clostridium', 'Bacteroides', 'Ruminococcus', 'Bifidobacterium', 'Prevotella', 'Klebsiella', 'Parabacteroides', 'Coprococcus']",3.0,12.0,4.8,-0.18461538461538485
